Path,File,Song,Type,Difficulty,Rating,NPS,Peak NPS,% Under .5x NPS,% Over 2x NPS,% Over 3x NPS,% Over 4x NPS,Total Steps,L,D,U,R,L,D,U,R,%L,%D,%U,%R,%L,%D,%U,%R
"C:\Games\StepMania 5\Songs\In The Groove 3\Coming Out","Coming Out.sm","Coming Out","dance-double","Easy",3,1.49213836243374,4.33333766667096,0.0273972602739726,0.0410958904109589,0,0,146,12,15,16,22,27,15,18,21,0.0821917808219178,0.102739726027397,0.10958904109589,0.150684931506849,0.184931506849315,0.102739726027397,0.123287671232877,0.143835616438356,
"C:\Games\StepMania 5\Songs\In The Groove 3\Coming Out","Coming Out.sm","Coming Out","dance-double","Medium",5,2.1970404933091,4.33333766667109,0.0691244239631336,0,0,0,217,13,24,25,31,32,30,31,31,0.0599078341013825,0.110599078341014,0.115207373271889,0.142857142857143,0.147465437788018,0.138248847926267,0.142857142857143,0.142857142857143,
"C:\Games\StepMania 5\Songs\In The Groove 3\Coming Out","Coming Out.sm","Coming Out","dance-double","Hard",7,3.28066037220022,8.66667533334218,0.0155763239875389,0.0560747663551402,0,0,321,27,40,34,63,60,36,38,23,0.0841121495327103,0.124610591900312,0.105919003115265,0.196261682242991,0.186915887850467,0.11214953271028,0.118380062305296,0.0716510903426791,
"C:\Games\StepMania 5\Songs\In The Groove 3\Coming Out","Coming Out.sm","Coming Out","dance-double","Challenge",9,4.27172197579669,8.66671288913603,0.00480769230769231,0.185096153846154,0,0,416,29,53,38,82,81,48,49,36,0.0697115384615385,0.127403846153846,0.0913461538461538,0.197115384615385,0.194711538461538,0.115384615384615,0.117788461538462,0.0865384615384615,
"C:\Games\StepMania 5\Songs\In The Groove 3\Chopstix","Chopstix.sm","Chopstix","dance-double","Easy",3,0.993685756678569,4.46666860222306,0.0198019801980198,0.316831683168317,0,0.0198019801980198,101,7,9,7,27,26,9,8,8,0.0693069306930693,0.0891089108910891,0.0693069306930693,0.267326732673267,0.257425742574257,0.0891089108910891,0.0792079207920792,0.0792079207920792,
"C:\Games\StepMania 5\Songs\In The Groove 3\Chopstix","Chopstix.sm","Chopstix","dance-double","Medium",5,2.14952169543307,4.46667857780966,0.073394495412844,0.376146788990826,0,0,218,19,27,18,55,52,21,17,9,0.0871559633027523,0.123853211009174,0.0825688073394495,0.252293577981651,0.238532110091743,0.0963302752293578,0.0779816513761468,0.0412844036697248,
"C:\Games\StepMania 5\Songs\In The Groove 3\Chopstix","Chopstix.sm","Chopstix","dance-double","Hard",8,3.79191487909479,8.93335715561988,0.0175438596491228,0.137844611528822,0,0,399,21,46,35,91,89,54,38,25,0.0526315789473684,0.115288220551378,0.087719298245614,0.228070175438596,0.223057644110276,0.135338345864662,0.0952380952380952,0.06265664160401,
"C:\Games\StepMania 5\Songs\In The Groove 3\Chopstix","Chopstix.sm","Chopstix","dance-double","Challenge",9,4.46666664956028,8.93335715561988,0.0191489361702128,0.121276595744681,0,0,470,25,52,47,91,113,70,47,25,0.0531914893617021,0.11063829787234,0.1,0.193617021276596,0.240425531914894,0.148936170212766,0.1,0.0531914893617021,
"C:\Games\StepMania 5\Songs\In The Groove 3\Charlene (Rock Mix)","Charlene (Rock Mix).sm","Charlene","dance-double","Easy",3,1.27321491493696,2.2503364252956,0.0852713178294574,0,0,0,129,8,14,14,19,31,20,15,8,0.062015503875969,0.108527131782946,0.108527131782946,0.147286821705426,0.24031007751938,0.155038759689922,0.116279069767442,0.062015503875969,
"C:\Games\StepMania 5\Songs\In The Groove 3\Charlene (Rock Mix)","Charlene (Rock Mix).sm","Charlene","dance-double","Medium",6,2.71421784191987,4.5006728505913,0.0218181818181818,0,0,0,275,25,35,36,53,51,37,27,11,0.0909090909090909,0.127272727272727,0.130909090909091,0.192727272727273,0.185454545454545,0.134545454545455,0.0981818181818182,0.04,
"C:\Games\StepMania 5\Songs\In The Groove 3\Charlene (Rock Mix)","Charlene (Rock Mix).sm","Charlene","dance-double","Hard",8,3.77598305430344,9.00138621347734,0.0378787878787879,0.151515151515152,0,0,396,22,49,40,71,80,60,49,25,0.0555555555555556,0.123737373737374,0.101010101010101,0.179292929292929,0.202020202020202,0.151515151515152,0.123737373737374,0.0631313131313131,
"C:\Games\StepMania 5\Songs\In The Groove 3\Charlene (Rock Mix)","Charlene (Rock Mix).sm","Charlene","dance-double","Challenge",9,4.90114972199992,9.00138621347734,0.0233463035019455,0,0,0,514,39,78,55,96,100,64,59,23,0.075875486381323,0.151750972762646,0.107003891050584,0.186770428015564,0.194552529182879,0.124513618677043,0.114785992217899,0.0447470817120623,
"C:\Games\StepMania 5\Songs\In The Groove 3\Cave Drips","Cave Drips.sm","Cave Drips","dance-double","Easy",3,2.01249998881944,4.60000644000903,0.0158730158730159,0.232804232804233,0,0,189,15,24,29,35,39,22,17,8,0.0793650793650794,0.126984126984127,0.153439153439153,0.185185185185185,0.206349206349206,0.116402116402116,0.0899470899470899,0.0423280423280423,
"C:\Games\StepMania 5\Songs\In The Groove 3\Cave Drips","Cave Drips.sm","Cave Drips","dance-double","Medium",6,3.30092590758745,4.60000644000918,0.0193548387096774,0,0,0,310,23,44,30,52,58,47,38,18,0.0741935483870968,0.141935483870968,0.0967741935483871,0.167741935483871,0.187096774193548,0.151612903225806,0.12258064516129,0.0580645161290323,
"C:\Games\StepMania 5\Songs\In The Groove 3\Cave Drips","Cave Drips.sm","Cave Drips","dance-double","Hard",8,3.84523278697607,9.20005520033143,0.0212201591511936,0.10079575596817,0,0,377,22,62,39,76,76,48,37,17,0.0583554376657825,0.164456233421751,0.103448275862069,0.20159151193634,0.20159151193634,0.127320954907162,0.0981432360742706,0.0450928381962865,
"C:\Games\StepMania 5\Songs\In The Groove 3\Cave Drips","Cave Drips.sm","Cave Drips","dance-double","Challenge",9,4.82290744861884,9.20005520033143,0.0420168067226891,0,0,0,476,28,62,47,83,100,73,60,23,0.0588235294117647,0.130252100840336,0.0987394957983193,0.17436974789916,0.210084033613445,0.153361344537815,0.126050420168067,0.0483193277310924,
"C:\Games\StepMania 5\Songs\In The Groove 3\Blow My Mind","Blow My Mind.sm","Blow My Mind","dance-double","Easy",2,0.861591349345462,2.18550094960017,0.0365853658536585,0.182926829268293,0,0,82,5,11,8,19,18,8,8,5,0.0609756097560976,0.134146341463415,0.0975609756097561,0.231707317073171,0.219512195121951,0.0975609756097561,0.0975609756097561,0.0609756097560976,
"C:\Games\StepMania 5\Songs\In The Groove 3\Blow My Mind","Blow My Mind.sm","Blow My Mind","dance-double","Medium",5,2.18550000809581,4.37101145205027,0.0721153846153846,0.254807692307692,0,0,208,20,27,21,48,38,27,15,12,0.0961538461538462,0.129807692307692,0.100961538461538,0.230769230769231,0.182692307692308,0.129807692307692,0.0721153846153846,0.0576923076923077,
"C:\Games\StepMania 5\Songs\In The Groove 3\Blow My Mind","Blow My Mind.sm","Blow My Mind","dance-double","Hard",7,3.53120138685354,8.74202290410054,0.0229226361031519,0.0916905444126074,0,0,349,23,51,35,75,76,39,30,20,0.0659025787965616,0.146131805157593,0.100286532951289,0.214899713467049,0.217765042979943,0.111747851002865,0.0859598853868195,0.0573065902578797,
"C:\Games\StepMania 5\Songs\In The Groove 3\Blow My Mind","Blow My Mind.sm","Blow My Mind","dance-double","Challenge",9,4.32040971973199,8.74202290410108,0.00936768149882904,0.365339578454333,0,0,427,20,59,38,97,104,58,31,20,0.0468384074941452,0.138173302107728,0.0889929742388759,0.227166276346604,0.243559718969555,0.135831381733021,0.0725995316159251,0.0468384074941452,
"C:\Games\StepMania 5\Songs\In The Groove 3\Be My Friend","Be My Friend.sm","Be My Friend","dance-double","Easy",4,1.82537879801978,5.26666438444541,0.0983606557377049,0.0218579234972678,0,0,183,12,22,18,38,45,21,18,9,0.0655737704918033,0.120218579234973,0.0983606557377049,0.207650273224044,0.245901639344262,0.114754098360656,0.0983606557377049,0.0491803278688525,
"C:\Games\StepMania 5\Songs\In The Groove 3\Be My Friend","Be My Friend.sm","Be My Friend","dance-double","Medium",6,2.49368688254068,5.26667825335906,0.048,0.232,0,0,250,20,27,26,47,48,39,24,19,0.08,0.108,0.104,0.188,0.192,0.156,0.096,0.076,
"C:\Games\StepMania 5\Songs\In The Groove 3\Be My Friend","Be My Friend.sm","Be My Friend","dance-double","Hard",8,3.87139306901355,10.5334119828098,0.0177664974619289,0.0482233502538071,0,0,394,29,54,46,57,75,49,58,26,0.0736040609137056,0.137055837563452,0.116751269035533,0.144670050761421,0.190355329949239,0.124365482233503,0.147208121827411,0.065989847715736,
"C:\Games\StepMania 5\Songs\In The Groove 3\Be My Friend","Be My Friend.sm","Be My Friend","dance-double","Challenge",9,4.54937814962759,10.5334119828106,0.0151187904967603,0.0669546436285097,0,0,463,27,55,42,90,93,67,57,32,0.0583153347732181,0.118790496760259,0.0907127429805616,0.19438444924406,0.200863930885529,0.144708423326134,0.123110151187905,0.0691144708423326,
"C:\Games\StepMania 5\Songs\In The Groove 3\Bagpipe","Bagpipe.sm","Bagpipe","dance-double","Easy",3,1.42069891518348,4.66666044445271,0.0397350993377483,0,0.0132450331125828,0,151,10,17,9,42,25,19,20,9,0.0662251655629139,0.112582781456954,0.0596026490066225,0.278145695364238,0.165562913907285,0.125827814569536,0.132450331125828,0.0596026490066225,
"C:\Games\StepMania 5\Songs\In The Groove 3\Bagpipe","Bagpipe.sm","Bagpipe","dance-double","Medium",6,2.84139783036695,4.6666822222743,0.043046357615894,0,0,0,302,14,39,30,70,71,39,34,5,0.0463576158940397,0.129139072847682,0.0993377483443709,0.231788079470199,0.235099337748344,0.129139072847682,0.112582781456954,0.0165562913907285,
"C:\Games\StepMania 5\Songs\In The Groove 3\Bagpipe","Bagpipe.sm","Bagpipe","dance-double","Hard",9,4.03776040615167,9.33340800059768,0.0225733634311512,0.117381489841986,0,0,443,8,58,51,89,97,63,65,12,0.018058690744921,0.130925507900677,0.115124153498871,0.200902934537246,0.218961625282167,0.142212189616253,0.146726862302483,0.0270880361173815,
"C:\Games\StepMania 5\Songs\In The Groove 3\Bagpipe","Bagpipe.sm","Bagpipe","dance-double","Challenge",10,4.69401040444268,9.33340800059768,0.0815533980582524,0,0,0,515,14,77,76,88,78,93,76,13,0.0271844660194175,0.149514563106796,0.147572815533981,0.170873786407767,0.151456310679612,0.180582524271845,0.147572815533981,0.0252427184466019,
"C:\Games\StepMania 5\Songs\In The Groove 3\Autoload","Autoload.sm","Autoload","dance-double","Easy",4,1.82564102564103,4.26666666666667,0.050561797752809,0.134831460674157,0,0,178,14,25,15,36,37,17,22,12,0.0786516853932584,0.140449438202247,0.0842696629213483,0.202247191011236,0.207865168539326,0.0955056179775281,0.123595505617978,0.0674157303370787,
"C:\Games\StepMania 5\Songs\In The Groove 3\Autoload","Autoload.sm","Autoload","dance-double","Medium",6,2.75897435897436,4.26666666666667,0.0371747211895911,0,0,0,269,22,34,33,56,51,35,23,15,0.0817843866171004,0.12639405204461,0.122676579925651,0.20817843866171,0.189591078066914,0.130111524163569,0.0855018587360595,0.0557620817843866,
"C:\Games\StepMania 5\Songs\In The Groove 3\Autoload","Autoload.sm","Autoload","dance-double","Hard",7,3.34814814814815,8.53336974237761,0.0235988200589971,0.0943952802359882,0,0,339,25,49,38,65,62,39,43,18,0.0737463126843658,0.144542772861357,0.112094395280236,0.191740412979351,0.182890855457227,0.115044247787611,0.126843657817109,0.0530973451327434,
"C:\Games\StepMania 5\Songs\In The Groove 3\Autoload","Autoload.sm","Autoload","dance-double","Challenge",9,4.41481481481481,8.53336974237761,0.0626398210290828,0,0,0,447,32,62,51,93,88,52,50,19,0.0715883668903803,0.138702460850112,0.114093959731544,0.208053691275168,0.196868008948546,0.116331096196868,0.111856823266219,0.0425055928411633,
"C:\Games\StepMania 5\Songs\In The Groove 3\Art City","Art City.sm","Art City","dance-double","Easy",2,0.826989581076341,2.03566899207921,0.0128205128205128,0.115384615384615,0,0,78,9,8,3,21,14,12,5,6,0.115384615384615,0.102564102564103,0.0384615384615385,0.269230769230769,0.179487179487179,0.153846153846154,0.0641025641025641,0.0769230769230769,
"C:\Games\StepMania 5\Songs\In The Groove 3\Art City","Art City.sm","Art City","dance-double","Medium",4,1.67955787573602,4.07134627207194,0.0443037974683544,0.246835443037975,0,0,158,14,19,13,31,35,20,13,13,0.0886075949367089,0.120253164556962,0.0822784810126582,0.19620253164557,0.221518987341772,0.126582278481013,0.0822784810126582,0.0822784810126582,
"C:\Games\StepMania 5\Songs\In The Groove 3\Art City","Art City.sm","Art City","dance-double","Hard",8,3.69473500871957,8.1427256959997,0.0137741046831956,0.143250688705234,0,0,363,26,43,35,82,78,49,34,16,0.0716253443526171,0.118457300275482,0.0964187327823691,0.225895316804408,0.214876033057851,0.134986225895317,0.09366391184573,0.0440771349862259,
"C:\Games\StepMania 5\Songs\In The Groove 3\Art City","Art City.sm","Art City","dance-double","Challenge",9,4.54597065359719,16.2853187851151,0.037122969837587,0.00696055684454756,0.00464037122969838,0,431,30,47,50,94,86,50,40,34,0.0696055684454756,0.109048723897912,0.116009280742459,0.218097447795824,0.19953596287703,0.116009280742459,0.0928074245939675,0.0788863109048724,
"C:\Games\StepMania 5\Songs\In The Groove 3\Always in My Heart","Always in My Heart.sm","Always in My Heart","dance-double","Easy",3,1.64542187502571,4.66550651071436,0.0253164556962025,0.0253164556962025,0,0,158,14,19,14,27,33,27,15,9,0.0886075949367089,0.120253164556962,0.0886075949367089,0.170886075949367,0.208860759493671,0.170886075949367,0.0949367088607595,0.0569620253164557,
"C:\Games\StepMania 5\Songs\In The Groove 3\Always in My Heart","Always in My Heart.sm","Always in My Heart","dance-double","Medium",5,2.75972656254312,4.66550651071444,0.0490566037735849,0,0,0,265,20,35,27,54,55,34,25,15,0.0754716981132075,0.132075471698113,0.10188679245283,0.20377358490566,0.207547169811321,0.128301886792453,0.0943396226415094,0.0566037735849057,
"C:\Games\StepMania 5\Songs\In The Groove 3\Always in My Heart","Always in My Heart.sm","Always in My Heart","dance-double","Hard",7,3.43879525126508,9.33105655553387,0.0409356725146199,0.0935672514619883,0,0,342,29,46,35,68,65,43,37,19,0.0847953216374269,0.134502923976608,0.10233918128655,0.198830409356725,0.190058479532164,0.125730994152047,0.108187134502924,0.0555555555555556,
"C:\Games\StepMania 5\Songs\In The Groove 3\Always in My Heart","Always in My Heart.sm","Always in My Heart","dance-double","Challenge",9,4.61522520564523,9.33105655553387,0.00435729847494553,0.26797385620915,0,0,459,36,59,48,74,91,61,52,38,0.0784313725490196,0.128540305010893,0.104575163398693,0.161220043572985,0.198257080610022,0.132897603485839,0.113289760348584,0.0827886710239651,
"C:\Games\StepMania 5\Songs\In The Groove 3\All That Matters","All That Matters.sm","All That Matters","dance-double","Hard",8,4.26936056024931,10.0683641928696,0.0226757369614512,0.0204081632653061,0,0,441,33,50,50,94,92,51,46,25,0.0748299319727891,0.113378684807256,0.113378684807256,0.213151927437642,0.208616780045351,0.115646258503401,0.104308390022676,0.0566893424036281,
"C:\Games\StepMania 5\Songs\In The Groove 3\All That Matters","All That Matters.sm","All That Matters","dance-double","Easy",3,1.58300943583746,2.51708471248602,0.0062111801242236,0,0,0,161,13,18,18,35,32,24,12,9,0.0807453416149068,0.111801242236025,0.111801242236025,0.217391304347826,0.198757763975155,0.149068322981366,0.0745341614906832,0.0559006211180124,
"C:\Games\StepMania 5\Songs\In The Groove 3\All That Matters","All That Matters.sm","All That Matters","dance-double","Medium",6,3.01853352050994,5.03418209643498,0.0195439739413681,0,0,0,307,16,43,34,63,66,41,29,15,0.0521172638436482,0.140065146579805,0.110749185667752,0.205211726384365,0.214983713355049,0.133550488599349,0.0944625407166124,0.0488599348534202,
"C:\Games\StepMania 5\Songs\In The Groove 3\All That Matters","All That Matters.sm","All That Matters","dance-double","Challenge",9,4.61787978965742,10.0683641928707,0.010482180293501,0.0943396226415094,0,0,477,35,58,56,87,105,54,47,35,0.0733752620545073,0.121593291404612,0.117400419287212,0.182389937106918,0.220125786163522,0.113207547169811,0.0985324947589099,0.0733752620545073,
"C:\Games\StepMania 5\Songs\In The Groove 3\Aliens in our Midst","Aliens in our Midst.sm","Aliens in Our Midst","dance-double","Easy",2,1.11376812522343,1.93333475111216,0.0849056603773585,0,0,0,106,7,12,8,24,27,12,9,7,0.0660377358490566,0.113207547169811,0.0754716981132075,0.226415094339623,0.254716981132075,0.113207547169811,0.0849056603773585,0.0660377358490566,
"C:\Games\StepMania 5\Songs\In The Groove 3\Aliens in our Midst","Aliens in our Midst.sm","Aliens in Our Midst","dance-double","Medium",5,2.25467756830664,7.73335395561075,0.0607476635514019,0,0.00934579439252336,0,214,18,27,17,43,45,30,20,14,0.0841121495327103,0.126168224299065,0.0794392523364486,0.200934579439252,0.210280373831776,0.14018691588785,0.0934579439252336,0.0654205607476635,
"C:\Games\StepMania 5\Songs\In The Groove 3\Aliens in our Midst","Aliens in our Midst.sm","Aliens in Our Midst","dance-double","Hard",7,3.23063533957269,7.73335395561075,0.009375,0.090625,0,0,320,23,39,29,83,70,34,29,13,0.071875,0.121875,0.090625,0.259375,0.21875,0.10625,0.090625,0.040625,
"C:\Games\StepMania 5\Songs\In The Groove 3\Aliens in our Midst","Aliens in our Midst.sm","Aliens in Our Midst","dance-double","Challenge",10,3.311401223062,7.73335395561075,0.00609756097560976,0.0304878048780488,0,0,328,33,43,41,55,48,46,31,31,0.100609756097561,0.13109756097561,0.125,0.167682926829268,0.146341463414634,0.140243902439024,0.0945121951219512,0.0945121951219512,
"C:\Games\StepMania 5\Songs\In The Groove 2\We Know What To Do","We Know What To Do.sm","We Know What To Do","dance-double","Easy",3,1.30543319032433,2.33333566666905,0.0708661417322835,0,0,0,127,10,17,12,22,26,19,11,10,0.078740157480315,0.133858267716535,0.094488188976378,0.173228346456693,0.204724409448819,0.149606299212598,0.0866141732283465,0.078740157480315,
"C:\Games\StepMania 5\Songs\In The Groove 2\We Know What To Do","We Know What To Do.sm","We Know What To Do","dance-double","Medium",5,1.79093566727797,4.6666713333381,0.04,0.0114285714285714,0,0,175,17,20,21,29,36,20,16,16,0.0971428571428571,0.114285714285714,0.12,0.165714285714286,0.205714285714286,0.114285714285714,0.0914285714285714,0.0914285714285714,
